,country,code,year,total_plastic_prod
0,China,CHN,1995,8622822.511659333
0,China,CHN,1996,10140382.326218313
0,China,CHN,1997,11289168.705170507
0,China,CHN,1998,12081131.920987772
0,China,CHN,1999,12843561.632050527
0,China,CHN,2000,14220985.029405667
0,China,CHN,2001,15724512.834087128
0,China,CHN,2002,17264287.911218435
0,China,CHN,2003,19491627.022447214
0,China,CHN,2004,22955692.672973778
0,China,CHN,2005,26837092.25311159
0,China,CHN,2006,32309762.700140007
0,China,CHN,2007,41680706.07099469
0,China,CHN,2008,53937329.67298529
0,China,CHN,2009,59893649.26718854
0,China,CHN,2010,71463387.0643879
0,China,CHN,2011,88654843.80934457
0,China,CHN,2012,100167514.31705095
0,China,CHN,2013,112356947.16310728
0,China,CHN,2014,122983416.86840738
0,China,CHN,2015,129862419.07256062
0,China,CHN,2016,131878652.83946684
0,China,CHN,2017,144524674.72097713
0,China,CHN,2018,163125661.19071025
0,China,CHN,2019,167646257.7653537
0,China,CHN,2020,172433527.6248722
0,China,CHN,2021,209211480.19380945
0,China,CHN,2022,209931420.06473935
0,China,CHN,2023,208910027.10618913
0,Brazil,BRA,1990,2498562.727297077
0,Brazil,BRA,1991,2223200.6353708003
0,Brazil,BRA,1992,2130113.4162654225
0,Brazil,BRA,1993,2390381.2980035967
0,Brazil,BRA,1994,3409884.6348297945
0,Brazil,BRA,1995,4993318.251116153
0,Brazil,BRA,1996,5519650.850359154
0,Brazil,BRA,1997,5732406.1810282925
0,Brazil,BRA,1998,5605872.115266701
0,Brazil,BRA,1999,3891947.0056953463
0,Brazil,BRA,2000,4254154.446148795
0,Brazil,BRA,2001,3634546.18306228
0,Brazil,BRA,2002,3308801.0995580577
0,Brazil,BRA,2003,3623188.613795666
0,Brazil,BRA,2004,4343990.026006629
0,Brazil,BRA,2005,5787105.493699981
0,Brazil,BRA,2006,7188995.4799810685
0,Brazil,BRA,2007,9067902.718136381
0,Brazil,BRA,2008,11006863.840161072
0,Brazil,BRA,2009,10819558.227916878
0,Brazil,BRA,2010,14336352.523505712
0,Brazil,BRA,2011,16980033.035367634
0,Brazil,BRA,2012,16000439.557543684
0,Brazil,BRA,2013,16049713.324679349
0,Brazil,BRA,2014,15940830.76611524
0,Brazil,BRA,2015,11697169.507507136
0,Brazil,BRA,2016,11654860.049021572
0,Brazil,BRA,2017,13393142.260763703
0,Brazil,BRA,2018,12441764.989791263
0,Brazil,BRA,2019,12158484.771398878
0,Brazil,BRA,2020,9580601.234629055
0,Brazil,BRA,2021,10843254.606153062
0,Brazil,BRA,2022,12668866.146192811
0,Brazil,BRA,2023,14108069.811497904
0,Colombia,COL,1990,487517.39904539636
0,Colombia,COL,1991,505796.7524235211
0,Colombia,COL,1992,595022.4308093707
0,Colombia,COL,1993,677351.8001766976
0,Colombia,COL,1994,832555.3081819213
0,Colombia,COL,1995,942507.0953742386
0,Colombia,COL,1996,989964.8382108711
0,Colombia,COL,1997,1086798.7026751053
0,Colombia,COL,1998,1003547.4112775861
0,Colombia,COL,1999,879157.4365852078
0,Colombia,COL,2000,1017698.0280538903
0,Colombia,COL,2001,1000636.0341188246
0,Colombia,COL,2002,998039.4066738973
0,Colombia,COL,2003,964404.7678925863
0,Colombia,COL,2004,1193137.7433231724
0,Colombia,COL,2005,1483627.1405661956
0,Colombia,COL,2006,1648623.2957644432
0,Colombia,COL,2007,2101419.1701991404
0,Colombia,COL,2008,2471046.9138791477
0,Colombia,COL,2009,2368788.210141146
0,Colombia,COL,2010,2919336.914958417
0,Colombia,COL,2011,3413207.699948355
0,Colombia,COL,2012,3777235.165545362
0,Colombia,COL,2013,3893423.882169301
0,Colombia,COL,2014,3884733.7649206985
0,Colombia,COL,2015,2990602.0750512965
0,Colombia,COL,2016,2880835.771022683
0,Colombia,COL,2017,3177832.947991379
0,Colombia,COL,2018,3405382.851572413
0,Colombia,COL,2019,3291599.2850472825
0,Colombia,COL,2020,2754771.150129237
0,Colombia,COL,2021,3245673.570498155
0,Colombia,COL,2022,3518811.205576786
0,Colombia,COL,2023,3704368.685580857
0,Nauru,NRU,1990,744.8121782850121
0,Nauru,NRU,1991,704.0873304575566
0,Nauru,NRU,1992,685.3148259150441
0,Nauru,NRU,1993,583.5755143897401
0,Nauru,NRU,1994,532.6514499472013
0,Nauru,NRU,1995,535.6964412541508
0,Nauru,NRU,1996,502.0438859163543
0,Nauru,NRU,1997,500.3378211165028
0,Nauru,NRU,1998,397.579627050235
0,Nauru,NRU,1999,366.2734104090318
0,Nauru,NRU,2000,360.94411953171664
0,Nauru,NRU,2001,303.0759763114323
0,Nauru,NRU,2002,281.6873118801388
0,Nauru,NRU,2003,332.0908069288639
0,Nauru,NRU,2004,409.951730880415
0,Nauru,NRU,2005,403.02395042653944
0,Nauru,NRU,2006,391.35961169957204
0,Nauru,NRU,2007,305.13574428105727
0,Nauru,NRU,2008,503.9666645181921
0,Nauru,NRU,2009,592.0748465509222
0,Nauru,NRU,2010,637.4639486475139
0,Nauru,NRU,2011,872.1298687960455
0,Nauru,NRU,2012,1354.4055388854122
0,Nauru,NRU,2013,1265.0009647502573
0,Nauru,NRU,2014,1328.8538429190785
0,Nauru,NRU,2015,1137.3874790535633
0,Nauru,NRU,2016,1307.3118875765313
0,Nauru,NRU,2017,1465.645672162366
0,Nauru,NRU,2018,1755.6761298735398
0,Nauru,NRU,2019,1677.4661424015005
0,Nauru,NRU,2020,1671.1076001871868
0,Nauru,NRU,2021,2350.6790184616048
0,Nauru,NRU,2022,2061.643784248024
0,Nauru,NRU,2023,2065.7072897457983
0,Jordan,JOR,1990,70010.0924147318
0,Jordan,JOR,1991,73113.01724289439
0,Jordan,JOR,1992,89375.98595756188
0,Jordan,JOR,1993,94350.08203444557
0,Jordan,JOR,1994,104950.59465463547
0,Jordan,JOR,1995,113218.69769561365
0,Jordan,JOR,1996,116582.923112017
0,Jordan,JOR,1997,121940.19278918582
0,Jordan,JOR,1998,133155.5668364265
0,Jordan,JOR,1999,137155.12350724154
0,Jordan,JOR,2000,142386.59110515026
0,Jordan,JOR,2001,151053.94109088776
0,Jordan,JOR,2002,161264.0238665697
0,Jordan,JOR,2003,171582.16799003092
0,Jordan,JOR,2004,192047.55529909147
0,Jordan,JOR,2005,211860.19597048248
0,Jordan,JOR,2006,253393.8711193955
0,Jordan,JOR,2007,287951.46492971946
0,Jordan,JOR,2008,381323.4210637651
0,Jordan,JOR,2009,412947.79668219184
0,Jordan,JOR,2010,456634.6591994846
0,Jordan,JOR,2011,496861.7623812417
0,Jordan,JOR,2012,532377.8846611422
0,Jordan,JOR,2013,579833.6053786312
0,Jordan,JOR,2014,620108.8134133721
0,Jordan,JOR,2015,649380.7361534437
0,Jordan,JOR,2016,671351.5486835483
0,Jordan,JOR,2017,700228.1654388325
0,Jordan,JOR,2018,729888.0036275228
0,Jordan,JOR,2019,748937.6889586529
0,Jordan,JOR,2020,735433.534397934
0,Jordan,JOR,2021,779116.8438640006
0,Jordan,JOR,2022,818787.5259502558
0,Jordan,JOR,2023,855142.5396845705
0,Kuwait,KWT,1990,144981.19290925446
0,Kuwait,KWT,1991,86621.51455562975
0,Kuwait,KWT,1992,156237.88495848462
0,Kuwait,KWT,1993,188359.74286172155
0,Kuwait,KWT,1994,195496.32475053894
0,Kuwait,KWT,1995,213894.53103184726
0,Kuwait,KWT,1996,247767.35995548568
0,Kuwait,KWT,1997,238781.19795099527
0,Kuwait,KWT,1998,204113.02211546752
0,Kuwait,KWT,1999,236988.77785144158
0,Kuwait,KWT,2000,296753.54731995787
0,Kuwait,KWT,2001,274494.84528227075
0,Kuwait,KWT,2002,300034.66307473497
0,Kuwait,KWT,2003,376654.9676075391
0,Kuwait,KWT,2004,467639.1458936399
0,Kuwait,KWT,2005,635686.0780479052
0,Kuwait,KWT,2006,799005.888529718
0,Kuwait,KWT,2007,901887.3873458162
0,Kuwait,KWT,2008,1159515.2910943518
0,Kuwait,KWT,2009,833712.4285277223
0,Kuwait,KWT,2010,908041.3882546532
0,Kuwait,KWT,2011,1211909.0960334581
0,Kuwait,KWT,2012,1369326.396014702
0,Kuwait,KWT,2013,1370273.8131844176
0,Kuwait,KWT,2014,1279658.169658882
0,Kuwait,KWT,2015,901505.9099838737
0,Kuwait,KWT,2016,860760.8748480013
0,Kuwait,KWT,2017,949513.4835270105
0,Kuwait,KWT,2018,1087313.3357987164
0,Kuwait,KWT,2019,1091198.2077237947
0,Kuwait,KWT,2020,845862.314820013
0,Kuwait,KWT,2021,1115437.6921530769
0,Kuwait,KWT,2022,1438260.0633251953
0,Kuwait,KWT,2023,1272748.6732725597
0,Mauritania,MRT,1990,19198.671434700987
0,Mauritania,MRT,1991,27184.068859455252
0,Mauritania,MRT,1992,27573.997661624755
0,Mauritania,MRT,1993,23535.99324848038
0,Mauritania,MRT,1994,24778.48085238884
0,Mauritania,MRT,1995,26649.398230141323
0,Mauritania,MRT,1996,27163.611781206444
0,Mauritania,MRT,1997,26398.036305603764
0,Mauritania,MRT,1998,25892.894021027918
0,Mauritania,MRT,1999,25301.42300338246
0,Mauritania,MRT,2000,22671.783236807776
0,Mauritania,MRT,2001,22245.523947980848
0,Mauritania,MRT,2002,22640.398503218064
0,Mauritania,MRT,2003,26132.412538792312
0,Mauritania,MRT,2004,30099.175290904208
0,Mauritania,MRT,2005,37406.022469076306
0,Mauritania,MRT,2006,49936.92812604342
0,Mauritania,MRT,2007,55372.42364703383
0,Mauritania,MRT,2008,66332.02025974703
0,Mauritania,MRT,2009,60065.767769578306
0,Mauritania,MRT,2010,71714.08941833995
0,Mauritania,MRT,2011,86183.96957229971
0,Mauritania,MRT,2012,85719.97860017572
0,Mauritania,MRT,2013,92024.71488649724
